X.1,SIndex,FullId,Station,Time,X,Y,Z,HPE,HPEm,RMSE,SensorValu,SensorUnit,nBasic,RxDetected,nRxDetecte,RxUsed,nRxUsed,Longitude,Latitude,DateTime,DateTimeLo,habitat
1732,272329,A69-1604-28093,NA,2024/08/02 07:38:15.655,4981.479999999999563,5111.170000000000073,-1,3.221800000000000,NA,0.235800000000000,NA,NA,10,486912 487450 488550 486915 486914 484753 486918 486916 486917 486909 486919,11,486912 487450 488550 486915 486914 484753,6,-88.296142700000004,30.387319500000000,2024/08/02 07:38:15.655,2024/08/02 02:38:15.655,SAV
1734,272348,A69-1604-28093,NA,2024/08/02 07:43:23.437,4984.149999999999636,5131.149999999999636,-1,7.876300000000000,NA,0.294900000000000,NA,NA,1,486912 488550 487450 486909,4,486912 488550 487450,3,-88.296114900000006,30.387499699999999,2024/08/02 07:43:23.437,2024/08/02 02:43:23.437,SAV
1735,272367,A69-1604-28093,NA,2024/08/02 07:48:32.165,4992.060000000000400,5123.539999999999964,-1,2.117600000000000,NA,0.209700000000000,NA,NA,14,486912 488550 487450 486914 484753 486915 486918 486916 486909,9,486912 488550 487450 486914 484753 486915,6,-88.296032600000004,30.387431100000001,2024/08/02 07:48:32.165,2024/08/02 02:48:32.165,SAV
1736,274938,A69-1604-28093,NA,2024/08/02 18:51:28.129,5033.010000000000218,5147.500000000000000,-1,6.513900000000000,NA,0.371600000000000,NA,NA,5,486914 488550 484753 487450 486916 486918 486919 486909,8,486914 488550 484753 487450 486916 486918,6,-88.295606500000005,30.387647200000000,2024/08/02 18:51:28.129,2024/08/02 13:51:28.129,SAV
1814,277271,A69-1604-28093,NA,2024/08/03 05:33:32.674,5015.680000000000291,5127.409999999999854,-1,2.057900000000000,NA,0.242300000000000,NA,NA,15,488550 486914 487450 486912 484753 486916 486915 486918 486919 486909,10,488550 486914 487450 486912 484753 486916,6,-88.295786899999996,30.387466000000000,2024/08/03 05:33:32.674,2024/08/03 00:33:32.674,SAV
1815,277282,A69-1604-28093,NA,2024/08/03 05:36:35.462,5006.539999999999964,5128.430000000000291,-1,2.120300000000000,NA,0.255500000000000,NA,NA,14,488550 486912 486914 487450 484753 486916 486918 486919 486909 486917,10,488550 486912 486914 487450 484753 486916,6,-88.295881899999998,30.387475100000000,2024/08/03 05:36:35.462,2024/08/03 00:36:35.462,SAV
1816,277317,A69-1604-28093,NA,2024/08/03 05:45:33.539,5008.579999999999927,5124.350000000000364,-1,2.162500000000000,NA,0.275100000000000,NA,NA,13,488550 486912 487450 486914 486915 486918 486909 486917,8,488550 486912 487450 486914 486915 486918,6,-88.295860800000000,30.387438299999999,2024/08/03 05:45:33.539,2024/08/03 00:45:33.539,SAV
1817,277324,A69-1604-28093,NA,2024/08/03 05:48:22.275,5009.800000000000182,5132.270000000000437,-1,2.160800000000000,NA,0.231400000000000,NA,NA,15,488550 486914 486912 487450 484753 486916 486918 486919 486909 486917,10,488550 486914 486912 487450 484753 486916,6,-88.295848000000007,30.387509800000000,2024/08/03 05:48:22.275,2024/08/03 00:48:22.275,SAV
1818,277335,A69-1604-28093,NA,2024/08/03 05:50:56.280,4997.859999999999673,5126.550000000000182,-1,2.022300000000000,NA,0.229800000000000,NA,NA,14,488550 486912 487450 486914 484753 486915 486916 486918 486919 486909,10,488550 486912 487450 486914 484753 486915,6,-88.295972300000003,30.387458200000001,2024/08/03 05:50:56.280,2024/08/03 00:50:56.280,SAV
1820,277362,A69-1604-28093,NA,2024/08/03 05:57:13.317,4997.789999999999964,5122.510000000000218,-1,2.000300000000000,NA,0.207300000000000,NA,NA,15,486912 488550 487450 486914 484753 486915 486916 486918 486919 486909 486917,11,486912 488550 487450 486914 484753 486915,6,-88.295973000000004,30.387421799999998,2024/08/03 05:57:13.317,2024/08/03 00:57:13.317,SAV
1823,277404,A69-1604-28093,NA,2024/08/03 06:07:06.836,4996.760000000000218,5125.289999999999964,-1,2.031300000000000,NA,0.275000000000000,NA,NA,14,486912 488550 487450 486914 484753 486915 486916 486918 486919 486909 486917,11,486912 488550 487450 486914 484753 486915,6,-88.295983699999994,30.387446799999999,2024/08/03 06:07:06.836,2024/08/03 01:07:06.836,SAV
1824,277413,A69-1604-28093,NA,2024/08/03 06:09:55.595,5008.460000000000036,5129.579999999999927,-1,2.119200000000000,NA,0.241800000000000,NA,NA,15,488550 486914 486912 487450 484753 486916 486918 486909,8,488550 486914 486912 487450 484753 486916,6,-88.295862000000000,30.387485500000000,2024/08/03 06:09:55.595,2024/08/03 01:09:55.595,SAV
1825,277423,A69-1604-28093,NA,2024/08/03 06:12:29.614,5010.050000000000182,5137.670000000000073,-1,2.551800000000000,NA,0.136400000000000,NA,NA,11,488550 486914 487450 484753 486919 486917,6,488550 486914 487450 484753 486919 486917,6,-88.295845400000005,30.387558500000001,2024/08/03 06:12:29.614,2024/08/03 01:12:29.614,SAV
1826,277435,A69-1604-28093,NA,2024/08/03 06:14:33.917,5007.359999999999673,5128.989999999999782,-1,2.109200000000000,NA,0.201300000000000,NA,NA,15,488550 486912 486914 487450 484753 486916 486918 486909,8,488550 486912 486914 487450 484753 486916,6,-88.295873400000005,30.387480199999999,2024/08/03 06:14:33.917,2024/08/03 01:14:33.917,SAV
1827,277453,A69-1604-28093,NA,2024/08/03 06:18:44.367,4997.930000000000291,5123.279999999999745,-1,2.004400000000000,NA,0.228000000000000,NA,NA,14,486912 488550 487450 486914 484753 486915 486916 486918 486909,9,486912 488550 487450 486914 484753 486915,6,-88.295971499999993,30.387428700000001,2024/08/03 06:18:44.367,2024/08/03 01:18:44.367,SAV
1828,277462,A69-1604-28093,NA,2024/08/03 06:20:51.941,5006.270000000000437,5135.439999999999600,-1,2.480100000000000,NA,0.216400000000000,NA,NA,11,488550 486912 486914 487450 486915 486918 486909,7,488550 486912 486914 487450 486915 486918,6,-88.295884700000002,30.387538400000000,2024/08/03 06:20:51.941,2024/08/03 01:20:51.941,SAV
1829,277470,A69-1604-28093,NA,2024/08/03 06:23:03.490,5008.100000000000364,5131.399999999999636,-1,2.143000000000000,NA,0.187100000000000,NA,NA,15,488550 486914 486912 487450 484753 486916 486915 486918 486909 486917,10,488550 486914 486912 487450 484753 486916,6,-88.295865699999993,30.387502000000001,2024/08/03 06:23:03.490,2024/08/03 01:23:03.490,SAV
1830,277482,A69-1604-28093,NA,2024/08/03 06:25:22.756,5001.149999999999636,5137.159999999999854,-1,2.508500000000000,NA,0.262900000000000,NA,NA,13,488550 486912 486914 487450 484753 486915 486916 486918 486919 486917,10,488550 486912 486914 487450 484753 486915,6,-88.295938000000007,30.387553900000000,2024/08/03 06:25:22.756,2024/08/03 01:25:22.756,SAV
1831,277492,A69-1604-28093,NA,2024/08/03 06:27:57.480,4997.390000000000327,5129.140000000000327,-1,2.082100000000000,NA,0.417500000000000,NA,NA,14,488550 486912 487450 486914 484753 486915 486916 486918 486919 486909,10,488550 486912 487450 486914 484753 486915,6,-88.295977199999996,30.387481500000000,2024/08/03 06:27:57.480,2024/08/03 01:27:57.480,SAV
1832,277507,A69-1604-28093,NA,2024/08/03 06:32:10.710,5015.340000000000146,5127.770000000000437,-1,2.066900000000000,NA,0.341800000000000,NA,NA,15,488550 486914 487450 486912 484753 486916 486918 486909 486917,9,488550 486914 487450 486912 484753 486916,6,-88.295790400000001,30.387469299999999,2024/08/03 06:32:10.710,2024/08/03 01:32:10.710,SAV
1835,277542,A69-1604-28093,NA,2024/08/03 06:39:14.644,5009.029999999999745,5125.329999999999927,-1,2.141200000000000,NA,0.373600000000000,NA,NA,13,488550 486912 486914 487450 486918 486909 486917,7,488550 486912 486914 487450 486918 486909,6,-88.295856000000001,30.387447200000000,2024/08/03 06:39:14.644,2024/08/03 01:39:14.644,SAV
1836,277550,A69-1604-28093,NA,2024/08/03 06:41:18.673,5007.479999999999563,5130.250000000000000,-1,2.126700000000000,NA,0.205600000000000,NA,NA,15,488550 486912 486914 487450 484753 486916 486915 486918 486919 486909 486917,11,488550 486912 486914 487450 484753 486916,6,-88.295872200000005,30.387491499999999,2024/08/03 06:41:18.673,2024/08/03 01:41:18.673,SAV
1837,277565,A69-1604-28093,NA,2024/08/03 06:43:22.942,5004.239999999999782,5132.449999999999818,-1,1.984900000000000,NA,0.273100000000000,NA,NA,14,488550 486912 486914 487450 484753 486915 486916 486918 486909,9,488550 486912 486914 487450 484753 486915,6,-88.295905800000000,30.387511400000001,2024/08/03 06:43:22.942,2024/08/03 01:43:22.942,SAV
1840,277632,A69-1604-28093,NA,2024/08/03 06:59:45.568,4977.930000000000291,5109.399999999999636,-1,4.161600000000000,NA,0.403100000000000,NA,NA,10,486912 488550 486915 486914 486918 486917 486909,7,486912 488550 486915 486914 486918 486917,6,-88.296179699999996,30.387303500000002,2024/08/03 06:59:45.568,2024/08/03 01:59:45.568,SAV
1842,277661,A69-1604-28093,NA,2024/08/03 07:05:48.408,4993.890000000000327,5119.720000000000255,-1,2.049500000000000,NA,0.465400000000000,NA,NA,14,486912 488550 487450 486914 484753 486915 486918 486916 486909 486919 486917,11,486912 488550 487450 486914 484753 486915,6,-88.296013599999995,30.387396599999999,2024/08/03 07:05:48.408,2024/08/03 02:05:48.408,SAV
1843,277670,A69-1604-28093,NA,2024/08/03 07:08:46.098,5007.619999999999891,5133.470000000000255,-1,2.171200000000000,NA,0.126000000000000,NA,NA,15,488550 486914 486912 487450 484753 486916 486915 486918 486919 486917,10,488550 486914 486912 487450 484753 486916,6,-88.295870699999995,30.387520700000000,2024/08/03 07:08:46.098,2024/08/03 02:08:46.098,SAV
1844,277684,A69-1604-28093,NA,2024/08/03 07:11:37.671,5021.590000000000146,5136.399999999999636,-1,2.547300000000000,NA,0.382000000000000,NA,NA,13,486914 488550 487450 486912 484753 486916 486915 486918 486919 486909 486917,11,486914 488550 487450 486912 484753 486916,6,-88.295725399999995,30.387547000000001,2024/08/03 07:11:37.671,2024/08/03 02:11:37.671,SAV
1851,277788,A69-1604-28093,NA,2024/08/03 07:35:43.261,4997.229999999999563,5139.479999999999563,-1,2.822800000000000,NA,0.199900000000000,NA,NA,13,488550 486912 486914 487450 484753 486915 486916 486918 486919 486909 486917,11,488550 486912 486914 487450 484753 486915,6,-88.295978800000000,30.387574900000001,2024/08/03 07:35:43.261,2024/08/03 02:35:43.261,SAV
1852,277799,A69-1604-28093,NA,2024/08/03 07:37:50.886,4995.689999999999600,5127.970000000000255,-1,2.100000000000000,NA,0.507900000000000,NA,NA,14,486912 488550 487450 486914 484753 486915 486916 486918 486919 486909 486917,11,486912 488550 487450 486914 484753 486915,6,-88.295994800000003,30.387471099999999,2024/08/03 07:37:50.886,2024/08/03 02:37:50.886,SAV
1853,277819,A69-1604-28093,NA,2024/08/03 07:42:21.641,4989.369999999999891,5131.489999999999782,-1,2.718200000000000,NA,0.175000000000000,NA,NA,14,486912 488550 487450 486914 486915 484753 486916 486918 486909 486919 486917,11,486912 488550 487450 486914 486915 484753,6,-88.296060600000004,30.387502800000000,2024/08/03 07:42:21.641,2024/08/03 02:42:21.641,SAV
1883,282769,A69-1604-28093,NA,2024/08/04 04:07:24.566,5040.569999999999709,5142.159999999999854,-1,7.122400000000000,NA,0.201600000000000,NA,NA,7,486914 488550 484753 487450 486912 486916 486919 486918 486909,9,486914 488550 484753 487450 486912 486916,6,-88.295527899999996,30.387599000000002,2024/08/04 04:07:24.566,2024/08/03 23:07:24.566,SAV
1884,282904,A69-1604-28093,NA,2024/08/04 04:35:48.319,5025.640000000000327,5143.039999999999964,-1,8.497000000000000,NA,0.377600000000000,NA,NA,7,486914 487450 486912 486916 486918 486919 486909,7,486914 487450 486912 486916 486918 486919,6,-88.295683299999993,30.387606999999999,2024/08/04 04:35:48.319,2024/08/03 23:35:48.319,SAV
1885,282912,A69-1604-28093,NA,2024/08/04 04:38:15.301,4989.470000000000255,5133.130000000000109,-1,3.285300000000000,NA,0.226200000000000,NA,NA,11,488550 486912 487450 486914 486916 486918 486909 486919,8,488550 486912 487450 486914 486916 486918,6,-88.296059499999998,30.387517599999999,2024/08/04 04:38:15.301,2024/08/03 23:38:15.301,SAV
1886,283065,A69-1604-28093,NA,2024/08/04 05:13:27.097,4978.800000000000182,5118.329999999999927,-1,6.686900000000000,NA,0.417700000000000,NA,NA,8,486912 487450 486914 484753 486918 486916 486909,7,486912 487450 486914 484753 486918 486916,6,-88.296170599999996,30.387384099999998,2024/08/04 05:13:27.097,2024/08/04 00:13:27.097,SAV
1891,283225,A69-1604-28093,NA,2024/08/04 05:55:44.230,4968.760000000000218,5118.390000000000327,-1,8.569100000000002,NA,0.063100000000000,NA,NA,6,486912 487450 486915 486914 484753 486918 486916 486917 486909,9,487450 486915 486914 484753 486918,5,-88.296275100000003,30.387384600000001,2024/08/04 05:55:44.230,2024/08/04 00:55:44.230,SAV
1894,283264,A69-1604-28093,NA,2024/08/04 06:03:58.339,4954.600000000000364,5106.229999999999563,-1,11.228100000000000,NA,0.278500000000000,NA,NA,5,486912 486915 487450 486918 486914,5,486912 486915 487450 486918 486914,5,-88.296422300000003,30.387274900000001,2024/08/04 06:03:58.339,2024/08/04 01:03:58.339,SAV
1900,283452,A69-1604-28093,NA,2024/08/04 06:44:36.553,4985.699999999999818,5122.550000000000182,-1,2.852000000000000,NA,0.199500000000000,NA,NA,11,486912 488550 487450 486914 486915 486918 486916 486917 486909 486919,10,486912 488550 487450 486914 486915 486918,6,-88.296098799999996,30.387422099999998,2024/08/04 06:44:36.553,2024/08/04 01:44:36.553,SAV
1901,283474,A69-1604-28093,NA,2024/08/04 06:49:08.271,5013.149999999999636,5126.720000000000255,-1,2.064900000000000,NA,0.256100000000000,NA,NA,15,488550 486914 487450 486912 484753 486916 486915 486918 486909 486917,10,488550 486914 487450 486912 484753 486916,6,-88.295813199999998,30.387459700000001,2024/08/04 06:49:08.271,2024/08/04 01:49:08.271,SAV
1902,283484,A69-1604-28093,NA,2024/08/04 06:51:44.596,5011.550000000000182,5130.810000000000400,-1,2.940000000000000,NA,0.399000000000000,NA,NA,12,488550 486912 487450 486916 486915 486918 486909 486917,8,488550 486912 487450 486916 486915 486918,6,-88.295829900000001,30.387496599999999,2024/08/04 06:51:44.596,2024/08/04 01:51:44.596,SAV
1903,283494,A69-1604-28093,NA,2024/08/04 06:53:53.790,4995.510000000000218,5147.939999999999600,-1,8.023000000000000,NA,0.390900000000000,NA,NA,9,488550 486912 486914 487450 484753 486916 486919 486909,8,488550 486912 486914 487450 484753 486916,6,-88.295996700000003,30.387651200000001,2024/08/04 06:53:53.790,2024/08/04 01:53:53.790,SAV
1904,287569,A69-1604-28093,NA,2024/08/05 00:46:16.263,4983.909999999999854,5136.199999999999818,-1,4.313800000000000,NA,0.236000000000000,NA,NA,13,486912 488550 487450 486914 484753 486916 486909,7,486912 488550 487450 486914 484753 486916,6,-88.296117400000000,30.387545299999999,2024/08/05 00:46:16.263,2024/08/04 19:46:16.263,SAV
1908,287712,A69-1604-28093,NA,2024/08/05 01:20:21.742,4993.039999999999964,5140.170000000000073,-1,7.182800000000000,NA,0.041600000000000,NA,NA,11,488550 486914 487450 484753 486916 486918 486919 486909,8,488550 486914 487450 484753 486916 486918,6,-88.296022399999998,30.387581099999998,2024/08/05 01:20:21.742,2024/08/04 20:20:21.742,SAV
1909,287733,A69-1604-28093,NA,2024/08/05 01:25:11.102,4982.079999999999927,5138.409999999999854,-1,6.874700000000000,NA,0.321800000000000,NA,NA,6,488550 486912 487450 486914 486916,5,488550 486912 487450 486914 486916,5,-88.296136399999995,30.387565200000001,2024/08/05 01:25:11.102,2024/08/04 20:25:11.102,SAV
1910,287748,A69-1604-28093,NA,2024/08/05 01:28:10.848,4970.670000000000073,5117.270000000000437,-1,4.756600000000000,NA,0.140300000000000,NA,NA,8,486912 488550 487450 486915 486914 484753 486918 486916 486917 486909,10,488550 487450 486915 486914 484753,5,-88.296255200000004,30.387374500000000,2024/08/05 01:28:10.848,2024/08/04 20:28:10.848,SAV
1912,287793,A69-1604-28093,NA,2024/08/05 01:36:28.012,4955.739999999999782,5092.430000000000291,-1,3.798000000000000,NA,0.137100000000000,NA,NA,11,486912 486915 487450 488550 486918 486917 486914 484753 486916 486909,10,486912 486915 487450 488550 486918 486917,6,-88.296410499999993,30.387150399999999,2024/08/05 01:36:28.012,2024/08/04 20:36:28.012,SAV
1916,287861,A69-1604-28093,NA,2024/08/05 01:50:52.847,4949.210000000000036,5100.279999999999745,-1,5.462400000000000,NA,0.128600000000000,NA,NA,11,486912 486915 487450 488550 486918 486917 486914 484753 486916 486909,10,486912 486915 487450 488550 486918 486917,6,-88.296478500000006,30.387221199999999,2024/08/05 01:50:52.847,2024/08/04 20:50:52.847,SAV
1917,287872,A69-1604-28093,NA,2024/08/05 01:53:01.584,4966.100000000000364,5101.270000000000437,-1,4.332700000000000,NA,0.343500000000000,NA,NA,8,486912 486915 487450 486918 484753 486917 486916 486909 486919,9,486912 486915 487450 486918 484753 486917,6,-88.296302699999998,30.387230100000000,2024/08/05 01:53:01.584,2024/08/04 20:53:01.584,SAV
1918,287894,A69-1604-28093,NA,2024/08/05 01:57:39.660,4991.149999999999636,5122.770000000000437,-1,2.139900000000000,NA,0.367100000000000,NA,NA,14,486912 488550 487450 486914 486915 484753 486918 486916 486909 486917,10,486912 488550 487450 486914 486915 484753,6,-88.296042099999994,30.387424100000000,2024/08/05 01:57:39.660,2024/08/04 20:57:39.660,SAV
1919,287917,A69-1604-28093,NA,2024/08/05 02:02:49.576,5011.170000000000073,5137.739999999999782,-1,2.277900000000000,NA,0.222000000000000,NA,NA,15,488550 486914 486912 487450 484753 486916 486915 486918 486919 486909 486917,11,488550 486914 486912 487450 484753 486916,6,-88.295833799999997,30.387559100000001,2024/08/05 02:02:49.576,2024/08/04 21:02:49.576,SAV
1920,287930,A69-1604-28093,NA,2024/08/05 02:05:36.452,5021.630000000000109,5153.119999999999891,-1,7.931900000000000,NA,0.228100000000000,NA,NA,5,488550 486914 486912 487450 484753 486916 486915 486918 486919 486909 486917,11,488550 486914 486912 487450 484753 486916,6,-88.295725000000004,30.387697800000002,2024/08/05 02:05:36.452,2024/08/04 21:05:36.452,SAV
1921,287946,A69-1604-28093,NA,2024/08/05 02:08:06.726,5028.779999999999745,5154.170000000000073,-1,7.386100000000000,NA,0.200000000000000,NA,NA,6,486914 488550 484753 487450 486916 486918,6,486914 488550 484753 487450 486916 486918,6,-88.295650499999994,30.387707299999999,2024/08/05 02:08:06.726,2024/08/04 21:08:06.726,SAV
1922,287961,A69-1604-28093,NA,2024/08/05 02:11:03.428,5026.550000000000182,5149.130000000000109,-1,6.705400000000000,NA,0.415000000000000,NA,NA,6,486914 488550 486912 487450 484753 486916 486915 486918 486919 486909,10,486914 488550 486912 487450 484753 486916,6,-88.295673699999995,30.387661900000001,2024/08/05 02:11:03.428,2024/08/04 21:11:03.428,SAV
1923,287996,A69-1604-28093,NA,2024/08/05 02:18:38.837,5039.789999999999964,5144.880000000000109,-1,7.995500000000000,NA,0.282500000000000,NA,NA,7,486914 488550 484753 487450 486912 486916 486919 486918 486915 486909 486917,11,486914 488550 484753 487450 486912 486916,6,-88.295535999999998,30.387623500000000,2024/08/05 02:18:38.837,2024/08/04 21:18:38.837,SAV
1925,288083,A69-1604-28093,NA,2024/08/05 02:39:21.019,5033.100000000000364,5147.810000000000400,-1,6.131600000000000,NA,0.403200000000000,NA,NA,9,486914 488550 484753 487450 486912 486916 486918 486919,8,486914 488550 484753 487450 486912 486916,6,-88.295605600000002,30.387649900000000,2024/08/05 02:39:21.019,2024/08/04 21:39:21.019,SAV
